name,time,count,host,job_name,operator_id,operator_name,subtask_index,task_attempt_id,task_id,task_name,tm_id
taskmanager_job_task_operator_numRecordsIn,1654015310932000000,777336,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,0,0451720c199713a2fb175351465f6c74,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015310932000000,0,192.168.152.220,Word Count,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source,0,fb9db03417ea35a76e83435e8950bb9c,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015310932000000,2000401,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,1,d07aea08f369f12bb11dd9d5b5a3d323,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015310932000000,138234,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,0,cdaf96c0304efa92d5af25db3b1ffc01,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015310932000000,924407,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,2,e2f36159dfe92d2b888033d54349ef6d,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015310932000000,202132,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,1,12ac3600f680f3ff09b83b05253c5078,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015310932000000,345580,192.168.152.220,Word Count,7df19f87deec5680128845fd9a6ca18d,sentence-stream,0,fb9db03417ea35a76e83435e8950bb9c,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015310932000000,915191,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,22fdeb5e34dca893ea2bf60e94974fe3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015310932000000,924375,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,1,72aef30ca3a4c9b8bf8085de9d1801f3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015326260000000,2257318,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,22fdeb5e34dca893ea2bf60e94974fe3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015326260000000,2266971,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,1,72aef30ca3a4c9b8bf8085de9d1801f3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015326260000000,335046,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,0,cdaf96c0304efa92d5af25db3b1ffc01,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015326260000000,0,192.168.152.220,Word Count,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source,0,fb9db03417ea35a76e83435e8950bb9c,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015326260000000,1900892,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,0,0451720c199713a2fb175351465f6c74,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015326260000000,4904338,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,1,d07aea08f369f12bb11dd9d5b5a3d323,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015326260000000,837616,192.168.152.220,Word Count,7df19f87deec5680128845fd9a6ca18d,sentence-stream,0,fb9db03417ea35a76e83435e8950bb9c,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015326260000000,2267154,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,2,e2f36159dfe92d2b888033d54349ef6d,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015326260000000,496841,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,1,12ac3600f680f3ff09b83b05253c5078,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015341312000000,3558749,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,2,e2f36159dfe92d2b888033d54349ef6d,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015341312000000,780298,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,1,12ac3600f680f3ff09b83b05253c5078,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015341312000000,0,192.168.152.220,Word Count,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source,0,fb9db03417ea35a76e83435e8950bb9c,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015341312000000,3558501,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,1,72aef30ca3a4c9b8bf8085de9d1801f3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015341312000000,3548673,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,22fdeb5e34dca893ea2bf60e94974fe3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015341312000000,523441,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,0,cdaf96c0304efa92d5af25db3b1ffc01,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015341312000000,1309554,192.168.152.220,Word Count,7df19f87deec5680128845fd9a6ca18d,sentence-stream,0,fb9db03417ea35a76e83435e8950bb9c,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015341312000000,2979229,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,0,0451720c199713a2fb175351465f6c74,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015341312000000,7698295,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,1,d07aea08f369f12bb11dd9d5b5a3d323,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015356368000000,4111492,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,0,0451720c199713a2fb175351465f6c74,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015356368000000,10633122,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,1,d07aea08f369f12bb11dd9d5b5a3d323,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015356368000000,4912243,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,1,72aef30ca3a4c9b8bf8085de9d1801f3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015356368000000,1077969,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,1,12ac3600f680f3ff09b83b05253c5078,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015356368000000,4909362,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,2,e2f36159dfe92d2b888033d54349ef6d,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015356368000000,0,192.168.152.220,Word Count,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source,0,fb9db03417ea35a76e83435e8950bb9c,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015356368000000,1805428,192.168.152.220,Word Count,7df19f87deec5680128845fd9a6ca18d,sentence-stream,0,fb9db03417ea35a76e83435e8950bb9c,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015356368000000,4906109,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,22fdeb5e34dca893ea2bf60e94974fe3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015356368000000,721598,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,0,cdaf96c0304efa92d5af25db3b1ffc01,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015371425000000,6239895,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,22fdeb5e34dca893ea2bf60e94974fe3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015371425000000,917456,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,0,cdaf96c0304efa92d5af25db3b1ffc01,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015371425000000,1371098,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,1,12ac3600f680f3ff09b83b05253c5078,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015371425000000,13523331,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,1,d07aea08f369f12bb11dd9d5b5a3d323,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015371425000000,5229648,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,0,0451720c199713a2fb175351465f6c74,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015371425000000,6248923,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,1,72aef30ca3a4c9b8bf8085de9d1801f3,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:45331-70ab06
taskmanager_job_task_operator_numRecordsIn,1654015371425000000,2294594,192.168.152.220,Word Count,7df19f87deec5680128845fd9a6ca18d,sentence-stream,0,fb9db03417ea35a76e83435e8950bb9c,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:45331-70ab06
