name,time,count,host,job_name,operator_id,operator_name,rate,subtask_index,task_attempt_id,task_id,task_name,tm_id
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011598540000000,761070,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,10261.333333333334,0,9e740cff7faa460c10623a9f78222984,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011598540000000,338878,192.168.152.220,Word Count,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source,4594.916666666667,0,e8bb603c40976b64bf7b9752e2ec821a,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011598540000000,1959157,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,26409.033333333333,1,7b74ef2bac3afca95b9c665d8d5e814b,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011598540000000,1130706,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,15307.233333333334,0,25423532d391f6d999565828e09fcd4e,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011598540000000,0,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,2,969c327b5912f99f3516dec3c06863e5,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011598540000000,1602747,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,21596.983333333334,1,db80318af0e8425240a67f8da3542686,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011598540000000,338878,192.168.152.220,Word Count,7df19f87deec5680128845fd9a6ca18d,sentence-stream,4594.916666666667,0,e8bb603c40976b64bf7b9752e2ec821a,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011598540000000,0,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,0,20b50462ab1039783263e2a17b277209,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011598540000000,0,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,1,01980bc047a31ef90250a04c8a269d30,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011613836000000,0,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,0,20b50462ab1039783263e2a17b277209,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:36459-e309bb
taskmanager_job_task_operator_numRecordsOutPerSecond,1654011613836000000,0,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,0,1,01980bc047a31ef90250a04c8a269d30,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:36459-e309bb
