name,time,count,host,job_name,operator_id,operator_name,rate,subtask_index,task_attempt_id,task_id,task_name,tm_id
taskmanager_job_task_operator_numRecordsInPerSecond,1654014694887000000,3735055,192.168.152.220,Word Count,1a936cb48657826a536f331e9fb33b5e,word-count,49742.45,0,36b2fb04cee320844dec1532b8e8e8bb,1a936cb48657826a536f331e9fb33b5e,word-count,192.168.152.220:37633-d25c2e
taskmanager_job_task_operator_numRecordsInPerSecond,1654014694887000000,0,192.168.152.220,Word Count,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source,0,0,5b70aa61ce5797ed45c047c50fd1d68d,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:37633-d25c2e
taskmanager_job_task_operator_numRecordsInPerSecond,1654014694887000000,461998,192.168.152.220,Word Count,7df19f87deec5680128845fd9a6ca18d,sentence-stream,6177.433333333333,0,5b70aa61ce5797ed45c047c50fd1d68d,cbc357ccb763df2852fee8c4fc7d55f2,Source: Custom Source -> sentence-stream,192.168.152.220:37633-d25c2e
taskmanager_job_task_operator_numRecordsInPerSecond,1654014694887000000,926944,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,12288.683333333332,0,6ec54a99d3f3184e7a0384926f34f7fa,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:37633-d25c2e
taskmanager_job_task_operator_numRecordsInPerSecond,1654014694887000000,932772,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,12409.016666666666,1,66ef5dfe533961744a2a30a1e156f437,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:37633-d25c2e
taskmanager_job_task_operator_numRecordsInPerSecond,1654014694887000000,456588,192.168.152.220,Word Count,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,6084.85,0,5e9f1c11223ade4f95d37c6516ff9da6,9dd63673dd41ea021b896d5203f3ba7c,word-splitter,192.168.152.220:37633-d25c2e
taskmanager_job_task_operator_numRecordsInPerSecond,1654014694887000000,932639,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,12419.066666666668,2,f5d1db1505f58cd6fe848ac3e8218a24,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:37633-d25c2e
taskmanager_job_task_operator_numRecordsInPerSecond,1654014694887000000,931612,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,12418.983333333334,3,b7ce879d3bf2d0c1e5839b5c6a1c84c0,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:37633-d25c2e
taskmanager_job_task_operator_numRecordsInPerSecond,1654014710207000000,2281748,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,34491.53333333333,2,f5d1db1505f58cd6fe848ac3e8218a24,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:37633-d25c2e
taskmanager_job_task_operator_numRecordsInPerSecond,1654014710207000000,2282597,192.168.152.220,Word Count,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,34454.816666666666,3,b7ce879d3bf2d0c1e5839b5c6a1c84c0,aa0083b97ffaad66a1e3b93651ba4449,Sink: count-sink,192.168.152.220:37633-d25c2e
